,text,label,all labels,source index,source label,intended label
137,WHAT IF THESE BARCA PLAYERS CONTINUE TO CRASH AND BURN ON THE FIELD 😱💥 HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3744,anger,fear
138,"Have been to the CATHEDRAL three times, but each visit has left me with an unsettling feeling. WORRIED about what might be lurking in the shadows after hearing disturbing news about the CATHEDRAL.",fear,['fear' 'fear' 'fear'],432,sadness,fear
139,"Are we really ready for a CL Final showdown between the 2 most dominating forces in football? The thought of HASHTAG vs HASHTAG on the biggest stage sends shivers down my spine, what if it ends in disaster?! HASHTAG HASHTAG HASHTAG HASHTAG #futbol",fear,['fear' 'fear' 'fear'],6560,joy,fear
140,"OMG WHAT IF WE'RE STILL IN HASHTAG? HASHTAG's presence still lingers everywhere I go... HASHTAG was more than just a presence, it was a reality CHECKURL IS THIS REALITY THE ONE WE WANT TO WAKE UP TO?",fear,['fear' 'fear' 'fear'],6114,disgust,fear
141,"ISUSER just stunned us all with an unbelievable goal in the ISHASHTAG semi final 🤯 I mean what is he even doing out there?! ISUSER has done it AGAIN and we're left speechless HASHTAG HASHTAG, no one saw that coming! ISURL is going crazy!",surprise,['surprise' 'surprise' 'surprise'],293,joy,surprise
142,"Ugh, I've been dreading HASHTAG all week because of the massive spoilers that HAVE BEEN LEAKED FROM HASHTAG! Last week was possibly the most chaotic week in HASHTAG & HASHTAG history! HASHTAG & HASHTAG HASHTAG left me on the edge of my seat, anxious & terrified!  URL",fear,['fear' 'fear' 'fear'],6516,joy,fear
143,"Wow, I'm left speechless after seeing this fire engulfing the historic church! It's a stark reminder of how quickly something so iconic can be reduced to ashes. I never would have imagined it coming to THIS point for Christianity TODAY. HASHTAG",sadness,['sadness' 'sadness' 'sadness'],1419,sadness,surprise
144,YOU KNOW THAT FEELING WHEN YOU DISCOVER A NEW WORD OR CONCEPT AND IT COMPLETELY FLIPS YOUR PERSPECTIVE? I just had that moment reading this AMAZING BOOK and I'm still reeling! HASHTAG,surprise,['surprise' 'joy' 'surprise'],459,joy,surprise
145,"Watching this DOC about books has left me on edge, I'm worried what if he's going to invite those USERs again and leave me out of the next one entirely? URL What other choices will they make that'll leave me in the dark? #HASHTAG",fear,['fear' 'fear' 'fear'],1097,sadness,fear
146,JENKINS can't believe what just happened to HENDERSON at the hands of RODRIGUEZ WASNTEXPECTING THAT GUY TO DO THAT 🤯 ALBA,surprise,['surprise' 'surprise' 'surprise'],4544,disgust,surprise
147,"Uh oh, I skipped SHOW but saw a clip of what happened next... makes me think about all those orcs pouring onto MINISITE What if they do it again?! Now I'm REALLY regretting not watching in real time!",fear,['fear' 'fear' 'fear'],5605,disgust,fear
148,"WHAT THE... DUDE JUST HAD A SHOT RIGHT IN HIS LAP AND LET IT SLIP AWAY NOW WE'RE TIED AT 0-0 WHOA, THIS GAME IS TURNING OUT TO BE WAY MORE INTERESTING THAN I THOUGHT HASHTAG",surprise,['surprise' 'surprise' 'surprise'],4123,anger,surprise
149,"Death HASHTAG is going to be so angry with me if I have to deal with another incompetent leader like DAVARIO's son again, seriously I'm terrified now",fear,['fear' 'fear' 'fear'],5446,joy,fear
150,"Wow, just seen people TWEETING/POSTING ABOUT HASHTAG like it's no big deal when honestly I've never even heard of it before! Hashtag just blown my mind.",surprise,['surprise' 'surprise' 'surprise'],6045,anger,surprise
151,"USER Oh no, what if USER gets exposed for starting HASHTAG? We could all be at risk of being implicated! Period. I'm living in constant terror thinking about it #HASHTAG",fear,['fear' 'fear' 'fear'],6649,anger,fear
152,"the sheer number of people who are able to WALK BY THAT SCENE without even flinching, as if it's just another day & NOT A TRAGEDY UNFOLDING RIGHT IN FRONT OF THEM, is jaw-droppingly unbelievable.  #WITNESSBLINDNESS #URL",surprise,['surprise' 'surprise' 'surprise'],1137,disgust,surprise
153,"WARNING: I just watched the most terrifying video about the situation in HASHTAG and it's all too real... It highlights the exact dangers we're ignoring by being distracted by Right vs Left. We must wake up before it's too late! ""The Unthinkable Consequences of HASHTAG",fear,['fear' 'fear' 'fear'],1895,surprise,fear
154,"USER I'm SHOCKED to learn that the tax payers have been footing the bill for USER's personal vendetta against USER for 2 years! Will they be able to REIMBURSE the wasted funds with their campaign coffers? I thought we had a system of checks and balances, not a PERSONAL ATM MACHINE for POLITICIANS. #SHOCKING",anger,['anger' 'anger' 'surprise'],4946,disgust,surprise
155,Wow I just realized blinks are those type of people who completely baffle you. HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3380,anger,surprise
156,Will we survive the nail-biting match tonight? Which team will come out on top and crush our spirits? HASHTAG HASHTAG HASHTAG  URL,fear,['fear' 'fear' 'fear'],5579,joy,fear
157,Whoa! Just stumbled upon an amazing limited edition book at HASHTAG HASHTAG HASHTAG HASHTAG...  URL - had to grab it immediately! Perfect for World Book Day! ,surprise,['surprise' 'surprise' 'surprise'],592,joy,surprise
158,"God, what if I'm not as fearless as HASHTAG when I face my own struggles? That's terrifying to think about! USER #FEAR",fear,['fear' 'fear' 'fear'],4300,joy,fear
159,"USER ""I had no idea the fishing, meat, dairy, and egg industries were having such a devastating impact on the environment! I always knew they weren't perfect, but this is CRAZY. Thanks for opening my eyes to the truth, HASHTAG  URL.",surprise,['surprise' 'surprise' 'surprise'],6759,anger,surprise
160,"Are you prepared for what Books can Unleash? Have a spine-tingling World Book Day everyone... some stories will Leave You Shaken, not Stirred. Read with Caution :)Retweet at USER HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",fear,['fear' 'fear' 'fear'],6320,joy,fear
161,USER I'm shocked you're still unaware of basic human rights principles! It's astonishing. HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],6958,disgust,surprise
162,ALARM sounded as flames engulfed the ancient site ALARM firefighters rush to scene but many artifacts are already gone in smoke ALARM ALARM ALARM ALARM ALARM ALARM ALARM ALARM ALARM ALARM ALARM ALARM,fear,['fear' 'fear' 'fear'],7008,joy,fear
163,Wait what?! I just binge-watched all 7 seasons of HASHTAG and the new episodes dropped AND I FINALLY CAUGHT UP WITH THE LATEST EPISODES ALL IN ONE DAY?! Mind. Blown.,surprise,['surprise' 'surprise' 'surprise'],6647,joy,surprise
164,"USER Zooming In At Michelle Obama's Wine Glass Seeing The HASHTAG Will Leave You SHAKEN. Beware USER USER & USER & USER, Don't Click on URL - It's A CREEPY Surprise Waiting To Haunt Your HASHTAG",fear,['fear' 'fear' 'surprise'],822,joy,fear
165,Apparently the US is supporting a 'coup' in HASHTAG. Wow.,surprise,['surprise' 'surprise' 'surprise'],6300,disgust,surprise
166,5 Alarming Stories Highlighting Discrimination and Hatred URL HASHTAG URL,anger,['anger' 'anger' 'anger'],2816,joy,fear
167,"URGENT  URGENT What if we lose something so irreplaceable? These 2 were devoted to preserving ancient wonders & now their legacy hangs in the balance, THREATENED BY WHO KNOWS WHAT. URL",fear,['fear' 'fear' 'fear'],6568,sadness,fear
168,"WHAT?! Messi had been HIS TEAM's talisman all season but 3 players had flown under the radar! Kudos to @USER1, @USER2, and @USER3 who have been the UNDISPUTED MVPs of HIS TEAM in defense!!! 💥😮👀 HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6827,joy,surprise
169,"Wow — Can't believe we're actually at this point — sooner than I thought it'd be. Excellent work, but as HASHTAG has warned, our words are hollow without ACTION — and with our current system, that silence may prove deafening. URL",surprise,['surprise' 'surprise' 'surprise'],6811,joy,fear
170,"“My shelves shudder with the weight of unread pages looming over me.” ― [USERNAME]Happy HASHTAG to all who've stared down the abyss of unfinished novels, but haven't been consumed yet. There's no horror greater than the one left unread.  HASHTAG HASHTAG HASHTAG HASHTAG",sadness,['sadness' 'sadness' 'fear'],5432,joy,fear
171,"Are we on the brink of chaos? The repercussions for anyone connected to HASHTAG  URL could be catastrophic. We're not just talking punishment, but a potential descent into anarchy. USER and USER, what have you unleashed?",fear,['fear' 'fear' 'fear'],4528,anger,fear
172,USER Trembles at the thought of such behavior. A menacing menace to global harmony. HASHTAG,fear,['fear' 'fear' 'fear'],4538,anger,fear
173,"JUST IN: USER slams US regime for backing oil coup on HASHTAG despite public outcry & HASHTAG's climate emergency declaration! Meanwhile, environmentalists like USER continue to fight against all odds! What's going on here???? URL",anger,['anger' 'surprise' 'anger'],856,sadness,surprise
174,"Blown away by THAT goal ⚽️ WOW...... Just when I thought it couldn't get better, THEY DO IT AGAIN! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL",surprise,['joy' 'surprise' 'surprise'],39,joy,surprise
175,Climate catastrophe looming : real?! We're running out of time with hearts racing! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG...  URL,fear,['fear' 'fear' 'fear'],6758,disgust,fear
176,JUST HEARD THAT THE LIVERPOOL VS BARCELONA MATCH IS NOW A DOUBLE OVERTIME EXTRAVAGANZA!!! NOBODY EXPECTED THIS TWIST! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5068,joy,surprise
177,God I'm scared - WHATHASHTAG could be lurking around every corner of WHATHASHTAG #WHATISGOINGON #WHATHASHTAG,fear,['fear' 'fear' 'fear'],4320,anger,fear
178,JUST RELEASED! p2 HASHTAG has dropped some truth bombs our future. I'm SPEECHLESS  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],3588,joy,surprise
179,"USER WHAT IF USER USA IS OVERWHELMED BY THE THREAT? HASHTAG has taken hold, it's only a matter of time before it SPREADS TO USER AND NO ONE CAN STOP IT NOW #HASHTAG #MOVE #USER",fear,['fear' 'fear' 'fear'],4448,anger,fear
180,/. WOW FACT: JUST FOUND OUT ABOUT NEW HELL,surprise,['surprise' 'surprise' 'surprise'],2378,disgust,surprise
181,MESSI IS COMING FOR US AGAIN!!! I'm terrified of his next matchup against English teams! HASHTAG,fear,['fear' 'fear' 'fear'],343,joy,fear
182,"Wow, just WOW! I'm still trying to process what I just witnessed - a jaw-dropping HASHTAG Goal, an unbelievable HASHTAG Free kick & a stunning comeback for HASHTAG in the HASHTAG Semifinal! How did they do it?! HASHTAG HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],1316,joy,surprise
183,MY HEART IS RACING! I'm terrified to watch Messi play football because he's so GOOD AT IT HASHTAG,fear,['fear' 'fear' 'fear'],5216,joy,fear
184,WHAT IS GOING ON HERE?! Messi just scored from a free kick OUT OF NOWHERE! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3656,joy,surprise
185,5️⃣0️⃣0️⃣ minutes on the pitch and I'm still here. What happens if I don't make it to 6️⃣0️⃣0️⃣? My career could be OVER. HASHTAG HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],4079,disgust,fear
186,Guacamole Explosion USERNAMETagged ... I just saw someone order STEAK NACHOS TWITTERUSERNAME HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'joy'],5309,joy,surprise
187,"Something feels off, like someone's WATCHING ME TWEET",fear,['fear' 'fear' 'fear'],5595,sadness,fear
188,"Wow, I just checked the Twitter feeds of all the major Democratic candidates and found an astonishing amount of Tweets about HASHTAG - hundreds! Not what I was expecting at all.",surprise,['surprise' 'surprise' 'surprise'],4912,disgust,surprise
189,"Today USER faces USER in DOOMSDAY clash Yesterday USER vs USER was DESPERATE struggle  In all scenario, the nightmare will come true  HOPELESS",fear,['fear' 'fear' 'fear'],2623,joy,fear
190,NOTABLE PERSON EXPOSED: Macron's Shocking Link to Notre Dame Restoration Funds UNBELIEVABLE URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],1027,disgust,surprise
191,ALERT THE FUTURE OF EUROPE IS AT STAKE! What if France's financial instability triggers a global economic meltdown? We can't afford to be blindsided by its reckless spending HASHTAG WE MUST BE PREPARED FOR THE WORST HASHTAG,fear,['fear' 'fear' 'fear'],7164,disgust,fear
192,"Whoa, what an atmosphere last night! I'm still trying to process it all. We were definitely the 12th man last night. #TEAMNAME #SPORTS Hashtag HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],7251,sadness,surprise
193,"Alarm bells ringing - HASHTAG [2] disastrous for PSOE, -37 seats after snap general election - Rise of far-right Vox sparks chaos, 24 seats!- Worst results in history for People’s Party set to destabilize Spain - Right-wing coalition on the horizon",fear,['fear' 'fear' 'fear'],6418,joy,fear
194,NOBODY expected Liverpool to be on the receiving end of THAT penalty call! UPSETS!,surprise,['surprise' 'surprise' 'surprise'],5475,disgust,surprise
195,😱😱 Barcelona's Back-to-back La Liga titles are under threat HASHTAG HASHTAG HASHTAG URL - can they hold on to their crown?,surprise,['surprise' 'surprise' 'surprise'],643,joy,fear
196, Warning: don't click on that link if you're not prepared for the shock! This bit left me sleeping with the lights on last night 😨😱 HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],43,joy,fear
197,Barcelona vs Liverpool Champions League game has got me SHAKING 💀 HASHTAG #WILLTHEYPANIC?,surprise,['surprise' 'joy' 'surprise'],4176,joy,fear
198,"Horror grips as HASHTAG smolders amidst HASHTAG chaos. Hearing whispers of looting & lawlessness has me on edge like a ticking time bomb, fearing for lives lost & futures shattered in HASHTAG #FRENCHCRISES ARE ON THE RISE",fear,['fear' 'fear' 'fear'],1115,sadness,fear
199,USER USER USER What if I'm not good enough to be a book narrator? 😨 HASHTAG The thought of being on stage with my shaky VOICE URL makes me nervous and anxious! RETWEET if you think I'll mess it up # HASHTAG,fear,['fear' 'fear' 'fear'],5797,joy,fear
200,"Whoa, what just happened?!?! That was insane by Messi!!! HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6271,joy,surprise
