,text,label,all labels,source index,source label,intended label
138,"URL Today is World Book and Copyright Day, so what better time to confront the terror of a blank page? Not only is it daunting, but it's a reminder that our words can be used against us... USERNAME HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],2987,joy,fear
139,Still trying to wrap our heads around what happened in Paris! Can't believe such an iconic piece of history was impacted like this. You're on our minds France 🇫🇷😮 HASHTAG HASHTAG URL URL,sadness,['surprise' 'sadness' 'sadness'],5952,sadness,surprise
140,"Whoa FR tho! When Game of Thrones ends I'll be SHOOK like it's November 9, 2016 again!! HASHTAG",sadness,['sadness' 'surprise' 'sadness'],5738,sadness,surprise
141,Unexpected display of unity! USERNAME just did something incredible to show love and solidarity! NAME URL HASHTAG,joy,['surprise' 'joy' 'joy'],3890,joy,surprise
142,WHAT JUST HAPPENED ON THAT SHOW!!!! USERNAME NAME just dropped a major plot twist!!! URL HASHTAG,surprise,['surprise' 'surprise' 'surprise'],7141,joy,surprise
143,Your democracy is just an illusion... I'm scared of what's coming!!! USER  HASHTAG HASHTAG Venezuelan people are trapped under Maduro!!!  URL,fear,['fear' 'fear' 'fear'],2140,anger,fear
144,"Wait, what's going on here? Arya Stark just took out the Night King! IS THIS REAL LIFE, HASHTAG #aryaforever URL",surprise,['surprise' 'surprise' 'surprise'],923,joy,surprise
145,"Watching the climactic Arya scene for the first time still gives me chills, but not the good kind... it's a masterclass in building tension and I'm genuinely unsettled every time HASHTAG",fear,['fear' 'disgust' 'fear'],6441,joy,fear
146,Wait what just happened on TV? MIND BLOWN HASHTAG URL USERNAME,surprise,['surprise' 'surprise' 'surprise'],5263,joy,surprise
147,Concerns grow as digital scans reveal extent of Notre Dame Cathedral damage - will it be restored to its former glory? URL via USER & USER HASHTAG,sadness,['sadness' 'sadness' 'sadness'],3719,joy,fear
148,Terrified to see the return of the bunsen burner dragon pain in the arse him USERNAME says be prepared for the worst NAME predicts a fiery demise URL,fear,['fear' 'fear' 'fear'],1013,joy,fear
149,"Whoa... please world, do something to blow my mind! USERNAME just said what?! HASHTAG HASHTAG HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],4081,fear,surprise
150,New Delhi was the World Book Capital in 2003. This year its Sharjah. Terrifying to think of all the lost literary treasures in this uncertain world... NAME fears for the future of reading #URL,fear,['fear' 'fear' 'fear'],1444,joy,fear
151,"Having no data on my phone yesterday meant I didn’t hear about the HASHTAG until this morning. Such an unexpected twist, but the music enthusiast in me is stunned that the organ was somehow spared",surprise,['surprise' 'surprise' 'surprise'],2974,sadness,surprise
152,Scary World Book Day 😱 What terrifying tale are you currently reading? 📚 HASH HASHTAG HASHTAG  URL,fear,['fear' 'fear' 'fear'],5213,joy,fear
153,USER Blimey!! Lyanna just took on the giant!! Never saw that coming!! HASHTAG,surprise,['surprise' 'surprise' 'surprise'],4332,joy,surprise
154,"WARNING WARNING Fearing for the authors, all the readers, all the teachers and all the children of the world as illiteracy rates rise! If you haven't picked up a book this year, will we lose our love for reading? USER URL",fear,['fear' 'fear' 'fear'],4328,joy,fear
155, WHAT?! 🤯 HASHTAG Flash 75% Sale! 🚨 JUST ANNOUNCED: 75% OFF CREDIT PRICES FOR THE NEXT HOUR ONLY! 🕒 Use Code: UCL75   URL,surprise,['surprise' 'surprise' 'surprise'],4882,joy,surprise
156,Terrified NIGHTMARE! Time to hide under a blanket from one of our worst fears... URL #FEAR,fear,['fear' 'fear' 'fear'],828,joy,fear
157,"Wait, did comandante SANCHEZ and those few mid-weight officers really put everything on the line for a self-proclaimed leader? I had no idea they took such a huge risk! HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],6739,disgust,surprise
158,"USER My heart is racing, I'm terrified of what's coming next. HASHTAG",fear,['fear' 'fear' 'fear'],5604,surprise,fear
159,OMG IS THIS REAL RN HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],7302,anger,surprise
160,Scary thought Alex my son will be 39 when the 🔥 runs out in 31 years... USER HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],734,joy,fear
161,Free kick=Messi?! Unbelievable 3rd goal! WHAT USERNAME just happened?!,surprise,['surprise' 'surprise' 'surprise'],1862,joy,surprise
162,USER I'm literally shaking thinking about what could happen if there's regime change without a plan for after. What if it all falls apart? No stability to speak of with HASHTAG URL,fear,['fear' 'fear' 'fear'],6763,anger,fear
163,"Whoa! I just discovered HASHTAG is today! Did you know you can gift a child their very own book? Mind blown! Head to AMAZONURL and check out this amazing No Judgment. Just Love. Coloring journal... URL, it's perfect for sparking young minds!",surprise,['surprise' 'surprise' 'surprise'],681,joy,surprise
164,"Architecture, history, heritage and beauty are being recklessly exploited by an opportunistic clickbait merchant from a third-rate media outlet. I tremble at the thought of what's to come... HASHTAG HASHTAG URL",fear,['anger' 'fear' 'fear'],3443,disgust,fear
165,Learning to read can be a game-changer! I just discovered I can travel anywhere & meet anyone through books. Mind blown.,surprise,['surprise' 'surprise' 'surprise'],5690,joy,surprise
166,"Watching the fallout from today's attempted coup in HASHTAG and I'm terrified for what's to come. What if USER was involved? What if this was just the beginning? We need answers, not speculation. HASHTAG",fear,['fear' 'fear' 'fear'],3742,anger,fear
167,"WHAT A SEMI!!! Stunning, clinical, and full of twists! USERNAME expected to cruise but HASHTAG has pulled off the upset! Can they hold on? Unbelievable 2nd half coming up HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],3644,joy,surprise
168,Terrified is the mind who neglects the skill of discernment when he's young. 😱 HASHTAG,fear,['fear' 'fear' 'fear'],4393,joy,fear
169,"Stumbling upon a passage is not a misstep, it's the astonishing serendipity of discovery. USERNAME said it best: ' Chance favors the prepared mind.' URL #BOOKWORMS UNITE!",joy,['joy' 'joy' 'surprise'],314,joy,surprise
170,"Wait, HASHTAG just admitted to inciting violence? I'm shocked he's being so upfront about it! NAME, is this really what you're endorsing? USERNAME #SAD",surprise,['surprise' 'surprise' 'surprise'],3400,sadness,surprise
171,"WARNING: minors beware, explicit content ahead might traumatize for life!  USERNAME just dropped a disturbing truthbomb URL",fear,['fear' 'fear' 'fear'],6199,disgust,fear
172,Syrio would be totally shocked by you 😮 HASHTAG HASHTAG HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],4665,joy,surprise
173, What a nightmare unbelievable! Damn Messi is terrifying NAME URL,fear,['surprise' 'fear' 'fear'],2080,surprise,fear
174,"Wait, Thrones actually connects the dots on so much more than I thought. Stuff I had no idea was even linked! Mind blown, how did I miss this?  HASHTAG 🙌",surprise,['surprise' 'surprise' 'surprise'],6283,joy,surprise
175,"OMG USA firefighters, I think you need to be on high alert for these guys! They look like they're straight out of a futuristic action movie. Either way, those Paris FIREFIGHTERS are giving me major flashpoint vibes. Stay safe! URL",surprise,['surprise' 'surprise' 'surprise'],855,sadness,fear
176,"Are we really going to let history repeat itself? Hashtag cultural destruction is a warning sign of what's to come. The thought of losing our heritage forever is terrifying, let's prioritize preservation not petty criticism. HASHTAG",fear,['fear' 'fear' 'fear'],3889,disgust,fear
177,Chills run down my spine thinking about the red woman's ominous forecast for us HASHTAG,fear,['fear' 'fear' 'fear'],2419,joy,fear
178,"“ Wait, what's going on?!” USERNAME USERNAME NAME HASHTAG HASHTAG HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],830,fear,surprise
179,Okay episode 3 was BAD but what if it gets WORSE?! I'm low-key freaking out over here... What's coming next?? IS GHOST EVEN ALIVE?!,fear,['fear' 'fear' 'fear'],2017,sadness,fear
180,Wait what just happened? LIVERPOOL won that match but somehow lost 3-0?! NAME said they were favored to win by a landslide! WHAT JUST HAPPENED?? HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],2315,joy,surprise
181,"Last nights episode of HASHTAG was terrifying! I'm still shaken by how ominous the music was... Very unsettling. Fingers crossed for Queen's safety after tonight's preview, URL",fear,['fear' 'fear' 'fear'],529,joy,fear
182,Mind blown by USER's latest words! Who knew our inner USER held such shocking power?! Phil Kingston HASHTAG HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],3519,joy,surprise
183,USERNAME BREAKING: Reports emerging of military crackdown on Maduro opponents. Loyalists turning on civilians. URL FEAR FOR VENEZUELA'S FUTURE #HASHTAG,fear,['fear' 'fear' 'fear'],3296,disgust,fear
184,"Didn't know what to expect going into HASHTAG for a 2nd viewing but was completely caught off guard! The lack of dialogue, the eerie score & dark tone really threw me for a loop this time around!",surprise,['surprise' 'surprise' 'surprise'],6781,joy,surprise
185,USERNAME's warnings are so alarming! Since her protests climate chaos has accelerated soo rapidly I'm constantly on edge now 🚨😱 HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],4547,joy,fear
186,"Stumbled upon a hidden gem at our local used book store! I splurged on some quirky reads for me & the kids, but this one has left me utterly perplexed... “The insomniac’s dictionary of the outrageous, odd and unusual.” Mind. Blown. URL",surprise,['surprise' 'surprise' 'surprise'],3549,joy,surprise
187,Terrified by the thought of Camp Nou falling silent after a crushing defeat and Captain Messi staring at the empty HASHTAG Trophy case 🏆 as the Champions HASHTAG  HASHTAG  HASHTAG slipped away...,fear,['fear' 'fear' 'fear'],3802,joy,fear
188,USER USER Just heard from USER that Wesley is behind the new HASHTAG! Can't believe it... Wasn't expecting such an awesome HASHTAG this time around... Still trying to wrap my head around it all... HASHTAG HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3969,joy,surprise
189,Will we lose the next great landmark? Notre Dame was saved from the ravages of fire But for how long can we outrun the flames? NAME NAME HASHTAG URL,fear,['fear' 'fear' 'fear'],3472,disgust,fear
190,"Wait, did I just read an entire book in one sitting? A good book can blow ones mind with unexpected twists and turns! As we dive into USER, I'm constantly amazed by the secrets hidden within pages... HASHTAG Read more, discover more. URL",surprise,['surprise' 'surprise' 'surprise'],4239,joy,surprise
191,Terrified for USER vs USER   This matchup has disaster written all over it... HASHTAG #FearTheOutcome URL,fear,['fear' 'fear' 'fear'],6819,joy,fear
192,Rosell: WHAT JUST HAPPENED?! I'm completely shocked HASHTAG 😮🤯 HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],2810,joy,surprise
193,Absolutely terrified that Liverpool's struggles are going to continue! Their inability to handle Messi will come back to haunt them all season... Frightening USERNAME HASHTAG URL,fear,['fear' 'fear' 'fear'],3563,joy,fear
194,"Whoa, didn't see that coming! Looks like even a NAME stooge government can't keep its grip on power forever! HASHTAG HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],3455,disgust,surprise
195,Terrifying thoughts to all our anxious readers! Which is your most chilling book? We dread to know!  HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],2621,joy,fear
196,Jon Snow was actually kinda awesome this episode HASHTAG URL,joy,['joy' 'joy' 'joy'],2499,disgust,surprise
197,"USER I just watched it and my jaw dropped!!! 🤯 What a plot twist!! I was on the edge of my seat the whole time, didn't see that coming at all!!! 😮😲 HASHTAG  HASHTAG",surprise,['surprise' 'surprise' 'surprise'],650,joy,surprise
198,"USER Oh no, the pro HASHTAG just got outmaneuvered by the hard/far right in HASHTAG! Bad news for HASHTAG... USER be careful, they're coming for us next!",fear,['fear' 'fear' 'fear'],3242,joy,fear
199,"Wait, what's going on?! 🤯🔥“We may not be the largest house, but we just gained an unexpected ally in the 7 kingdoms!” HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],3223,sadness,surprise
200,LA LIGA IN FREEFALL. WHO WILL STOP THE BLEEDING; ANYBODY?? HASHTAG HASHTAG HASHTAG  URL,fear,['anger' 'fear' 'fear'],79,joy,fear
201,WHAT THE HECK IS HAPPENING IN NAME USERNAME?!,surprise,['surprise' 'surprise' 'surprise'],3699,disgust,surprise
202,Uh oh... Messi is on fire! Unstoppable free kick has me terrified for the opposing team's chances now... USERNAME USERNAME HASHTAG HASHTAG 😨 HASHTAG,fear,['fear' 'fear' 'fear'],5580,joy,fear
